symbol,side,entry_ts,exit_ts,entry_px,exit_px,qty,gross_pnl,cost,net_pnl,return_pct,hold_days
GLD,LONG,2021-08-26 16:00:00,2022-12-23 16:00:00,167.6699981689453,167.25999450683594,28,-11.4801025390625,9.378039794921875,-20.858142333984375,-0.24453012857806877,484.0
GLD,LONG,2021-08-31 16:00:00,2022-12-23 16:00:00,169.69000244140625,167.25999450683594,3,-7.2900238037109375,1.0108499908447266,-8.300873794555663,-1.4320277562665407,479.0
GLD,LONG,2021-09-08 16:00:00,2022-12-23 16:00:00,167.2899932861328,167.25999450683594,12,-0.3599853515625,4.014599853515625,-4.374585205078125,-0.017932201865511477,471.0
GLD,LONG,2021-09-13 16:00:00,2022-12-28 16:00:00,167.74000549316406,167.91000366210938,26,4.419952392578125,8.726900238037109,-4.306947845458984,0.10134622831656781,471.0
GLD,LONG,2021-09-17 16:00:00,2022-12-28 16:00:00,163.77000427246094,167.91000366210938,18,74.51998901367188,5.970240142822266,68.54974887084961,2.527935080688404,467.0
GLD,LONG,2021-09-23 16:00:00,2022-12-28 16:00:00,163.50999450683594,167.91000366210938,4,17.60003662109375,1.3256799926757812,16.27435662841797,2.6909726029557657,461.0
SMH,LONG,2021-10-13 16:00:00,2022-12-30 16:00:00,122.64643859863281,100.1054916381836,14,-315.57325744628906,3.11852702331543,-318.6917844696045,-18.378802693338447,443.0
SMH,LONG,2021-10-21 16:00:00,2022-12-30 16:00:00,130.76271057128906,100.1054916381836,2,-61.31443786621094,0.4617364044189453,-61.77617427062988,-23.444924626575247,435.0
SMH,LONG,2021-10-25 16:00:00,2022-12-30 16:00:00,130.26303100585938,100.1054916381836,27,-814.2535629272461,6.21995011138916,-820.4735130386352,-23.15126489442677,431.0
GLD,LONG,2021-09-23 16:00:00,2023-01-04 16:00:00,163.50999450683594,172.6699981689453,1,9.160003662109375,0.33617999267578125,8.823823669433594,5.602106274749108,468.0
SMH,LONG,2021-10-25 16:00:00,2023-01-09 16:00:00,130.26303100585938,106.68578338623047,7,-165.04073333740234,1.6586417007446292,-166.69937503814697,-18.099722874226977,441.0
SMH,LONG,2021-11-11 16:00:00,2023-01-09 16:00:00,144.6035614013672,106.68578338623047,59,-2237.1489028930664,14.82607134246826,-2251.974974235535,-26.221883920196596,424.0
SMH,LONG,2021-11-26 16:00:00,2023-01-09 16:00:00,145.24879455566406,106.68578338623047,15,-578.4451675415039,3.7790186691284178,-582.2241862106323,-26.549625618169927,409.0
SMH,LONG,2021-12-06 16:00:00,2023-01-09 16:00:00,145.5398712158203,106.68578338623047,7,-271.9786148071289,1.7655795822143556,-273.74419438934325,-26.696524811385412,399.0
SMH,LONG,2021-12-06 16:00:00,2023-01-12 16:00:00,145.5398712158203,110.97728729248047,32,-1106.002685546875,8.208549072265626,-1114.2112346191407,-23.747845614132203,402.0
SMH,LONG,2021-12-10 16:00:00,2023-01-12 16:00:00,149.20260620117188,110.97728729248047,25,-955.6329727172852,6.504497337341309,-962.1374700546264,-25.6197394147068,398.0
GLD,LONG,2021-09-23 16:00:00,2023-01-20 16:00:00,163.50999450683594,179.2899932861328,6,94.67999267578125,2.0567999267578125,92.62319274902343,9.650785462314438,484.0
SMH,LONG,2021-12-10 16:00:00,2023-01-24 16:00:00,149.20260620117188,116.60063934326172,5,-163.00983428955078,1.329016227722168,-164.33885051727296,-21.850802534878298,410.0
SMH,LONG,2021-12-14 16:00:00,2023-01-24 16:00:00,144.49197387695312,116.60063934326172,47,-1310.892723083496,12.2713528213501,-1323.1640759048462,-19.303033784729926,406.0
SMH,LONG,2021-12-16 16:00:00,2023-01-24 16:00:00,143.92922973632812,116.60063934326172,23,-628.5575790405273,5.992186988830566,-634.5497660293579,-18.987519382359753,404.0
SMH,LONG,2021-12-16 16:00:00,2023-01-27 16:00:00,143.92922973632812,118.03113555908203,16,-414.3695068359375,4.191365844726563,-418.5608726806641,-17.993630775826585,407.0
SMH,LONG,2021-12-31 16:00:00,2023-01-27 16:00:00,150.60646057128906,118.03113555908203,25,-814.3831253051758,6.715939903259278,-821.099065208435,-21.629434015407067,392.0
GLD,LONG,2021-09-23 16:00:00,2023-01-31 16:00:00,163.50999450683594,179.41000366210938,15,238.50013732910156,5.14379997253418,233.3563373565674,9.72418181728254,495.0
SMH,LONG,2021-12-31 16:00:00,2023-02-02 16:00:00,150.60646057128906,125.08992004394531,28,-714.463134765625,7.719498657226563,-722.1826334228516,-16.942527186783984,398.0
SMH,LONG,2022-01-06 16:00:00,2023-02-02 16:00:00,149.34324645996094,125.08992004394531,18,-436.55987548828125,4.939796997070312,-441.49967248535154,-16.239988744665446,392.0
SMH,LONG,2022-01-10 16:00:00,2023-02-02 16:00:00,144.98779296875,125.08992004394531,71,-1412.7489776611328,19.175517623901364,-1431.9244952850343,-13.723826342465529,388.0
SMH,LONG,2022-01-18 16:00:00,2023-02-02 16:00:00,142.9929656982422,125.08992004394531,39,-698.2187805175781,10.455232543945312,-708.6740130615234,-12.520228227224573,380.0
SMH,LONG,2022-01-20 16:00:00,2023-02-02 16:00:00,134.7844696044922,125.08992004394531,7,-67.86184692382812,1.8191207275390626,-69.68096765136718,-7.192631012307493,378.0
SMH,LONG,2022-01-20 16:00:00,2023-02-07 16:00:00,134.7844696044922,124.37467956542969,35,-364.3426513671875,9.070570220947266,-373.4132215881348,-7.7232859762023764,383.0
GLD,LONG,2021-09-23 16:00:00,2023-02-09 16:00:00,163.50999450683594,173.02999877929688,16,152.320068359375,5.384639892578125,146.93542846679688,5.822276675608928,504.0
SMH,LONG,2022-01-20 16:00:00,2023-02-13 16:00:00,134.7844696044922,122.1746597290039,3,-37.829429626464844,0.7708773880004882,-38.60030701446533,-9.355536222007,389.0
SMH,LONG,2022-01-20 16:00:00,2023-02-15 16:00:00,134.7844696044922,124.79889678955078,64,-639.07666015625,16.613335449218752,-655.6899956054688,-7.4085485102569955,391.0
GLD,LONG,2021-09-23 16:00:00,2023-02-17 16:00:00,163.50999450683594,171.25999450683594,30,232.5,10.043099670410156,222.45690032958984,4.739771427046313,512.0
GLD,LONG,2021-10-08 16:00:00,2023-02-17 16:00:00,164.22999572753906,171.25999450683594,12,84.3599853515625,4.0258798828125,80.33410546875,4.28058147852588,497.0
GLD,LONG,2021-10-15 16:00:00,2023-02-17 16:00:00,165.3300018310547,171.25999450683594,24,142.31982421875,8.078159912109374,134.24166430664062,3.586761392430704,490.0
GLD,LONG,2021-10-15 16:00:00,2023-02-22 16:00:00,165.3300018310547,169.66000366210938,39,168.8700714111328,13.064610214233397,155.80546119689942,2.6190054939208007,495.0
SMH,LONG,2022-01-20 16:00:00,2023-02-24 16:00:00,134.7844696044922,117.50334167480469,35,-604.8394775390625,8.83007339477539,-613.6695509338379,-12.821304991885762,400.0
SMH,LONG,2022-01-24 16:00:00,2023-02-24 16:00:00,134.23822021484375,117.50334167480469,13,-217.5534210205078,3.2726403045654298,-220.82606132507325,-12.466552754688976,396.0
SMH,LONG,2022-01-26 16:00:00,2023-02-24 16:00:00,130.7801971435547,117.50334167480469,5,-66.38427734375,1.2414176940917971,-67.6256950378418,-10.152038121013284,394.0
SMH,LONG,2022-01-26 16:00:00,2023-03-09 16:00:00,130.7801971435547,119.19035339355469,7,-81.12890625,1.7497938537597657,-82.87870010375977,-8.862078512756844,407.0
GLD,LONG,2021-10-15 16:00:00,2023-03-13 16:00:00,165.3300018310547,177.86000061035156,17,213.00997924804688,5.834230041503906,207.17574920654297,7.578781007999313,514.0
GLD,LONG,2021-10-19 16:00:00,2023-03-13 16:00:00,165.4499969482422,177.86000061035156,29,359.8901062011719,9.95598992919922,349.93411627197264,7.500757867037988,510.0
GLD,LONG,2021-10-27 16:00:00,2023-03-13 16:00:00,168.1199951171875,177.86000061035156,3,29.220016479492188,1.0379399871826172,28.18207649230957,5.793484282684425,502.0
GLD,LONG,2021-10-29 16:00:00,2023-03-13 16:00:00,166.64999389648438,177.86000061035156,41,459.6102752685547,14.124909774780273,445.4853654937744,6.726676942352805,500.0
SMH,LONG,2022-01-26 16:00:00,2023-03-15 16:00:00,130.7801971435547,119.3333969116211,14,-160.2552032470703,3.501590316772461,-163.75679356384276,-8.752701465473923,413.0
SMH,LONG,2022-01-28 16:00:00,2023-03-15 16:00:00,127.63432312011719,119.3333969116211,17,-141.1157455444336,4.198451240539551,-145.31419678497315,-6.503678638765575,411.0
SMH,LONG,2022-02-03 16:00:00,2023-03-15 16:00:00,132.20436096191406,119.3333969116211,5,-64.35482025146484,1.2576887893676756,-65.61250904083252,-9.735657701942891,405.0
SMH,LONG,2022-02-03 16:00:00,2023-03-17 16:00:00,132.20436096191406,123.47692108154297,7,-61.092079162597656,1.7897689743041993,-62.88184813690186,-6.601476545002416,407.0
SMH,LONG,2022-02-03 16:00:00,2023-03-22 16:00:00,132.20436096191406,124.310546875,19,-149.9824676513672,4.873783248901367,-154.85625090026855,-5.970918076740405,412.0
SMH,LONG,2022-02-03 16:00:00,2023-03-24 16:00:00,132.20436096191406,125.5979995727539,13,-85.88269805908203,3.3514306869506836,-89.23412874603271,-4.99708280505462,414.0
SMH,LONG,2022-02-11 16:00:00,2023-03-24 16:00:00,129.37066650390625,125.5979995727539,7,-26.408668518066406,1.7847806625366212,-28.19344918060303,-2.916168736781166,406.0
SMH,LONG,2022-02-11 16:00:00,2023-03-29 16:00:00,129.37066650390625,127.107421875,39,-88.26654052734375,10.002645446777343,-98.26918597412109,-1.74942642723257,411.0
SMH,LONG,2022-02-11 16:00:00,2023-04-03 16:00:00,129.37066650390625,129.08546447753906,10,-2.852020263671875,2.584561309814453,-5.436581573486328,-0.2204533949421772,416.0
GLD,LONG,2021-10-29 16:00:00,2023-04-05 16:00:00,166.64999389648438,187.8300018310547,7,148.2600555419922,2.481359970092774,145.77869557189942,12.709276153785165,523.0
GLD,LONG,2021-11-03 16:00:00,2023-04-05 16:00:00,165.77000427246094,187.8300018310547,60,1323.599853515625,21.21600036621094,1302.383853149414,13.307593044599164,518.0
GLD,LONG,2021-11-05 16:00:00,2023-04-05 16:00:00,169.83999633789062,187.8300018310547,8,143.9200439453125,2.8613599853515623,141.05868395996094,10.592325648296397,516.0
SMH,LONG,2022-02-11 16:00:00,2023-04-11 16:00:00,129.37066650390625,125.71639251708984,33,-120.5910415649414,8.41787294769287,-129.00891451263428,-2.8246542168862243,424.0
GLD,LONG,2021-11-05 16:00:00,2023-04-13 16:00:00,169.83999633789062,189.72000122070312,31,616.2801513671875,11.146359924316407,605.1337914428711,11.70513737133032,524.0
GLD,LONG,2021-11-09 16:00:00,2023-04-13 16:00:00,171.2899932861328,189.72000122070312,10,184.30007934570312,3.6100999450683595,180.68997940063477,10.759535674558496,520.0
SMH,LONG,2022-02-11 16:00:00,2023-04-17 16:00:00,129.37066650390625,124.25628662109375,46,-235.261474609375,11.666839843750001,-246.928314453125,-3.953276288221086,430.0
GLD,LONG,2021-11-09 16:00:00,2023-04-25 16:00:00,171.2899932861328,185.75,8,115.6800537109375,2.8563199462890623,112.82373376464844,8.44182805805378,532.0
GLD,LONG,2021-11-17 16:00:00,2023-04-25 16:00:00,174.5,185.75,22,247.5,7.9254999999999995,239.5745,6.4469914040114595,524.0
GLD,LONG,2021-11-19 16:00:00,2023-04-25 16:00:00,172.61000061035156,185.75,47,617.5799713134766,16.84292002868652,600.73705128479,7.612536552450733,522.0
SMH,LONG,2022-02-11 16:00:00,2023-04-27 16:00:00,129.37066650390625,119.95491790771484,49,-461.3716812133789,12.216953636169436,-473.5886348495483,-7.278117096124803,440.0
SMH,LONG,2022-02-11 16:00:00,2023-05-01 16:00:00,129.37066650390625,122.89485168457031,17,-110.08885192871094,4.288513809204101,-114.37736573791504,-5.005628396558048,444.0
SMH,LONG,2022-02-18 16:00:00,2023-05-01 16:00:00,129.37066650390625,122.89485168457031,46,-297.8874816894531,11.604213836669922,-309.49169552612307,-5.005628396558048,437.0
GLD,LONG,2021-11-19 16:00:00,2023-05-03 16:00:00,172.61000061035156,189.11000061035156,22,363.0,7.957840026855468,355.0421599731445,9.559121685682026,530.0
GLD,LONG,2021-11-30 16:00:00,2023-05-03 16:00:00,165.5,189.11000061035156,43,1015.2300262451172,15.248230026245118,999.9817962188721,14.265861395982826,519.0
GLD,LONG,2021-12-08 16:00:00,2023-05-03 16:00:00,166.89999389648438,189.11000061035156,3,66.63002014160156,1.0680299835205078,65.56199015808106,13.307374191782406,511.0
SMH,LONG,2022-02-18 16:00:00,2023-05-05 16:00:00,129.37066650390625,122.70740509033203,59,-393.1324234008789,14.87260622406006,-408.00502962493897,-5.150519506191942,441.0
GLD,LONG,2021-12-08 16:00:00,2023-05-10 16:00:00,166.89999389648438,188.75,13,284.0500793457031,4.623449920654297,279.4266294250488,13.091675795427271,518.0
SMH,LONG,2022-02-18 16:00:00,2023-05-16 16:00:00,129.37066650390625,124.3944091796875,29,-144.31146240234375,7.359187194824219,-151.67064959716797,-3.8465113141150087,452.0
SMH,LONG,2022-02-28 16:00:00,2023-05-16 16:00:00,130.78506469726562,124.3944091796875,4,-25.5626220703125,1.0207178955078124,-26.58333996582031,-4.886380208910612,442.0
SMH,LONG,2022-03-02 16:00:00,2023-05-16 16:00:00,130.80458068847656,124.3944091796875,15,-96.15257263183594,3.827984848022461,-99.9805574798584,-4.900571123006381,440.0
SMH,LONG,2022-03-04 16:00:00,2023-05-16 16:00:00,124.5421142578125,124.3944091796875,32,-4.7265625,7.96596875,-12.69253125,-0.11859849899387154,438.0
SMH,LONG,2022-03-04 16:00:00,2023-05-18 16:00:00,124.5421142578125,132.23748779296875,121,931.1401977539062,31.070331848144527,900.0698659057617,6.178932789936575,440.0
SMH,LONG,2022-03-08 16:00:00,2023-05-18 16:00:00,120.12814331054688,132.23748779296875,44,532.8111572265625,11.104087768554688,521.7070694580078,10.080355983791112,436.0
GLD,LONG,2021-12-08 16:00:00,2023-05-22 16:00:00,166.89999389648438,183.2100067138672,22,358.8202819824219,7.702420013427734,351.11786196899413,9.772326790795871,530.0
GLD,LONG,2021-12-08 16:00:00,2023-05-24 16:00:00,166.89999389648438,181.9499969482422,27,406.35008239746094,9.418949752807617,396.9311326446533,9.017377832315688,532.0
GLD,LONG,2021-12-22 16:00:00,2023-05-24 16:00:00,168.58999633789062,181.9499969482422,7,93.52000427246094,2.4537799530029294,91.066224319458,7.9245512192640755,518.0
SMH,LONG,2022-03-08 16:00:00,2023-05-26 16:00:00,120.12814331054688,145.37838745117188,130,3282.53173828125,34.51584899902343,3248.0158892822265,21.01942429539583,444.0
SMH,LONG,2022-03-14 16:00:00,2023-05-26 16:00:00,116.41651916503906,145.37838745117188,66,1911.4833068847656,17.27846383666992,1894.2048430480957,24.87779955443843,438.0
SMH,LONG,2022-03-23 16:00:00,2023-05-26 16:00:00,128.5902557373047,145.37838745117188,52,872.9828491210938,14.24636944580078,858.7364796752929,13.055524011215457,429.0
SMH,LONG,2022-03-31 16:00:00,2023-05-26 16:00:00,131.5849609375,145.37838745117188,28,386.2159423828125,7.754973754882813,378.4609686279297,10.482525066237214,421.0
GLD,LONG,2021-12-22 16:00:00,2023-06-01 16:00:00,168.58999633789062,183.75999450683594,34,515.7799377441406,11.979899688720703,503.8000380554199,8.99816032888534,526.0
GLD,LONG,2021-12-22 16:00:00,2023-06-05 16:00:00,168.58999633789062,182.13999938964844,10,135.50003051757812,3.5072999572753902,131.99273056030273,8.037252118210315,530.0
SMH,LONG,2022-03-31 16:00:00,2023-06-08 16:00:00,131.5849609375,144.20437622070312,22,277.62713623046875,6.0673654174804685,271.5597708129883,9.590317307763673,434.0
SMH,LONG,2022-03-31 16:00:00,2023-06-13 16:00:00,131.5849609375,151.2089080810547,72,1412.9241943359375,20.36115856933594,1392.5630357666016,14.913518234713496,439.0
SMH,LONG,2022-04-06 16:00:00,2023-06-13 16:00:00,123.30816650390625,151.2089080810547,44,1227.6326293945312,12.078751281738281,1215.553878112793,22.626840028689088,433.0
SMH,LONG,2022-04-06 16:00:00,2023-06-15 16:00:00,123.30816650390625,152.4026336669922,1,29.094467163085938,0.27571080017089844,28.81875636291504,23.594923181478222,435.0
GLD,LONG,2021-12-22 16:00:00,2023-06-22 16:00:00,168.58999633789062,177.7100067138672,3,27.360031127929688,1.0389000091552731,26.321131118774414,5.409579793630281,547.0
GLD,LONG,2021-12-28 16:00:00,2023-06-22 16:00:00,168.63999938964844,177.7100067138672,6,54.4200439453125,2.0781000366210938,52.341943908691405,5.3783250456863385,541.0
GLD,LONG,2021-12-28 16:00:00,2023-06-26 16:00:00,168.63999938964844,178.50999450683594,36,355.31982421875,12.497399780273438,342.82242443847656,5.852701110596281,545.0
GLD,LONG,2022-01-04 16:00:00,2023-06-26 16:00:00,169.57000732421875,178.50999450683594,7,62.57991027832031,2.4365600128173828,60.14335026550293,5.272151203911846,538.0
SMH,LONG,2022-04-06 16:00:00,2023-06-28 16:00:00,123.30816650390625,148.12098693847656,57,1414.3307647705078,15.47146174621582,1398.859303024292,20.122609181594054,448.0
SMH,LONG,2022-04-06 16:00:00,2023-07-05 16:00:00,123.30816650390625,148.6734619140625,2,50.7305908203125,0.5439632568359375,50.18662756347656,20.570653290309625,455.0
GLD,LONG,2022-01-04 16:00:00,2023-07-10 16:00:00,169.57000732421875,178.77999877929688,3,27.629974365234375,1.045050018310547,26.584924346923827,5.431379994852836,552.0
SMH,LONG,2022-04-06 16:00:00,2023-07-14 16:00:00,123.30816650390625,154.7900848388672,23,724.0841217041016,6.396259780883789,717.6878619232177,25.531089487056512,464.0
SMH,LONG,2022-04-11 16:00:00,2023-07-14 16:00:00,117.68949127197266,154.7900848388672,21,779.1124649047852,5.722071098327636,773.3903938064575,31.524134539045214,459.0
SMH,LONG,2022-04-11 16:00:00,2023-07-18 16:00:00,117.68949127197266,158.10488891601562,18,727.4771575927734,4.964298843383789,722.5128587493897,34.34070213681666,463.0
GLD,LONG,2022-01-04 16:00:00,2023-07-20 16:00:00,169.57000732421875,182.74000549316406,31,408.2699432373047,10.921610397338867,397.3483328399658,7.766702600751918,562.0
GLD,LONG,2022-02-01 16:00:00,2023-07-20 16:00:00,168.22999572753906,182.74000549316406,37,536.870361328125,12.985890045166016,523.884471282959,8.625102617921376,534.0
SMH,LONG,2022-04-11 16:00:00,2023-07-25 16:00:00,117.68949127197266,154.2869415283203,47,1720.0801620483398,12.782892341613769,1707.2972697067262,31.096616920344534,470.0
