symbol,side,entry_ts,exit_ts,entry_px,exit_px,qty,gross_pnl,cost,net_pnl,return_pct,hold_days
APLD,LONG,2025-09-16 09:35:00,2025-09-26 09:35:00,19.35,22.685,36,120.0599999999999,1.6782431715000001,118.3817568284999,17.235142118863035,10.0
ALAB,LONG,2025-08-28 09:35:00,2025-09-26 09:35:00,182.5,200.535,2,36.06999999999999,1.9968572137499998,34.073142786249996,9.882191780821925,29.0
ALAB,LONG,2025-09-04 09:35:00,2025-09-26 09:35:00,178.9,200.535,1,21.63499999999999,0.989044756875,20.64595524312499,12.093348239239798,22.0
ALAB,LONG,2025-09-05 09:35:00,2025-09-26 09:35:00,194.5,200.535,3,18.10499999999999,3.0891243206250003,15.01587567937499,3.102827763496152,21.0
QBTS,LONG,2025-09-24 09:35:00,2025-09-26 09:35:00,28.44,26.35,40,-83.6,2.43053919,-86.03053919,-7.348804500703232,2.0
WDC,LONG,2025-09-26 09:35:00,2025-09-29 09:35:00,107.47,112.02,11,50.04999999999997,2.51573402025,47.53426597974997,4.233739648273938,3.0
U,LONG,2025-08-20 09:35:00,2025-09-29 09:35:00,36.38,43.39,13,91.12999999999997,0.7814129602500002,90.34858703974997,19.268829026937873,40.0
QBTS,LONG,2025-09-24 09:35:00,2025-09-29 09:35:00,28.44,27.02,5,-7.1000000000000085,0.30753263250000007,-7.407532632500009,-4.992967651195501,5.0
IONQ,LONG,2025-09-24 09:35:00,2025-09-29 09:35:00,75.25,68.38,205,-1408.3500000000008,32.65429845375,-1441.0042984537508,-9.129568106312302,5.0
GLD,LONG,2025-09-26 09:35:00,2025-09-29 09:35:00,345.83,351.79,1,5.960000000000036,0.7736780205,5.186321979500036,1.7233901049648725,3.0
APP,LONG,2025-09-19 09:35:00,2025-09-29 09:35:00,628.48,685.4,2,113.83999999999992,2.914251534,110.92574846599992,9.056771894093686,10.0
SNDK,LONG,2025-09-18 09:35:00,2025-09-29 09:35:00,97.3,104.25,9,62.550000000000026,2.81411668125,59.73588331875003,7.14285714285714,11.0
WDC,LONG,2025-09-26 09:35:00,2025-09-30 09:35:00,107.47,117.805,37,382.3950000000003,8.685043970625001,373.70995602937535,9.61663720107937,4.0
SNDK,LONG,2025-09-18 09:35:00,2025-09-30 09:35:00,97.3,114.1,18,302.4,5.903292149999999,296.49670785,17.266187050359715,12.0
SBET,LONG,2025-09-29 09:35:00,2025-09-30 09:35:00,16.05,16.795,61,45.445000000000064,2.221981493625001,43.22301850637506,4.641744548286608,1.0
GLD,LONG,2025-09-29 09:35:00,2025-09-30 09:35:00,351.79,351.13,2,-1.32000000000005,1.5591117060000002,-2.8791117060000504,-0.18761192757043021,1.0
U,LONG,2025-08-20 09:35:00,2025-10-01 09:35:00,36.38,40.09,2,7.420000000000002,0.1152441135,7.3047558865000015,10.197910940076959,42.0
U,LONG,2025-08-21 09:35:00,2025-10-01 09:35:00,35.245,40.09,3,14.535000000000018,0.170300417625,14.364699582375017,13.746630727762831,41.0
U,LONG,2025-08-26 09:35:00,2025-10-01 09:35:00,39.81,40.09,9,2.5200000000000102,0.5418598275000001,1.97814017250001,0.7033408691283549,36.0
U,LONG,2025-08-28 09:35:00,2025-10-01 09:35:00,40.13,40.09,13,-0.5199999999999889,0.7858210815000001,-1.3058210814999889,-0.09967605282830139,34.0
SBET,LONG,2025-09-29 09:35:00,2025-10-01 09:35:00,16.05,17.52,26,38.21999999999997,0.9679792005000001,37.252020799499974,9.158878504672895,2.0
QBTS,LONG,2025-09-24 09:35:00,2025-10-01 09:35:00,28.44,24.39,2,-8.100000000000001,0.11717958150000005,-8.217179581500002,-14.240506329113922,7.0
GLD,LONG,2025-09-30 09:35:00,2025-10-01 09:35:00,351.13,356.17,1,5.0400000000000205,0.7844133825000001,4.25558661750002,1.4353658189274698,1.0
APP,LONG,2025-09-19 09:35:00,2025-10-01 09:35:00,628.48,714.835,1,86.35500000000002,1.489769917875,84.86523008212502,13.740294042769863,12.0
WDC,LONG,2025-09-26 09:35:00,2025-10-01 09:35:00,107.47,118.175,3,32.114999999999995,0.705349346625,31.409650653374996,9.960919326323614,5.0
WDC,LONG,2025-09-26 09:35:00,2025-10-02 09:35:00,107.47,136.01,29,827.6599999999997,7.357302117000001,820.3026978829997,26.556248255327052,6.0
U,LONG,2025-08-28 09:35:00,2025-10-02 09:35:00,40.13,38.83,65,-84.50000000000028,3.8673917100000006,-88.36739171000029,-3.239471716920017,35.0
U,LONG,2025-09-03 09:35:00,2025-10-02 09:35:00,39.46,38.83,11,-6.930000000000028,0.6489281947500001,-7.578928194750028,-1.5965534718702545,29.0
U,LONG,2025-09-04 09:35:00,2025-10-02 09:35:00,39.16,38.83,16,-5.279999999999973,0.940278636,-6.220278635999973,-0.8426966292134797,28.0
U,LONG,2025-09-08 09:35:00,2025-10-02 09:35:00,44.16,38.83,18,-95.93999999999997,1.1256307154999998,-97.06563071549996,-12.069746376811597,24.0
U,LONG,2025-09-10 09:35:00,2025-10-02 09:35:00,45.87,38.83,53,-373.11999999999995,3.3826490775,-376.50264907749994,-15.34772182254197,22.0
U,LONG,2025-09-11 09:35:00,2025-10-02 09:35:00,43.48,38.83,89,-413.84999999999985,5.520015204750001,-419.37001520474985,-10.69457221711131,21.0
U,LONG,2025-09-12 09:35:00,2025-10-02 09:35:00,43.03,38.83,43,-180.60000000000014,2.6523929295,-183.25239292950013,-9.760632117127589,20.0
U,LONG,2025-09-18 09:35:00,2025-10-02 09:35:00,43.2,38.83,31,-135.47000000000014,1.9161613282500003,-137.38616132825015,-10.115740740740753,14.0
U,LONG,2025-09-22 09:35:00,2025-10-02 09:35:00,45.94,38.83,4,-28.439999999999998,0.25550525700000004,-28.695505256999997,-15.476708750544187,10.0
U,LONG,2025-09-23 09:35:00,2025-10-02 09:35:00,46.095,38.83,77,-559.4050000000001,4.927469518125001,-564.3324695181251,-15.760928517192752,9.0
U,LONG,2025-09-24 09:35:00,2025-10-02 09:35:00,44.69,38.83,73,-427.78,4.5942117840000005,-432.37421178399995,-13.112553143880056,8.0
U,LONG,2025-09-30 09:35:00,2025-10-02 09:35:00,42.56,38.83,47,-175.31000000000017,2.8824817882500007,-178.19248178825018,-8.76409774436091,2.0
SNDK,LONG,2025-09-18 09:35:00,2025-10-02 09:35:00,97.3,128.69,4,125.56,1.4023809449999998,124.157619055,32.261048304213766,14.0
SBET,LONG,2025-09-29 09:35:00,2025-10-02 09:35:00,16.05,17.67,975,1579.500000000001,36.461414925,1543.0385850750008,10.093457943925245,3.0
GLD,LONG,2025-10-01 09:35:00,2025-10-02 09:35:00,356.17,358.26,2,4.17999999999995,1.5846414615000002,2.5953585384999496,0.5867984389476888,1.0
APLD,LONG,2025-09-16 09:35:00,2025-10-02 09:35:00,19.35,26.35,11,77.0,0.5575068675000001,76.4424931325,36.175710594315234,16.0
RGTI,LONG,2025-09-15 09:35:00,2025-10-03 09:35:00,19.075,36.99,92,1648.1800000000003,5.720328769500001,1642.4596712305004,93.91874180865007,18.0
QBTS,LONG,2025-09-24 09:35:00,2025-10-03 09:35:00,28.44,30.6,73,157.68,4.779809028000001,152.90019097200002,7.594936708860756,9.0
