date,equity
2026-04-30,2704366.417515564
2026-05-01,2710712.3766830442
2026-05-04,2674840.6157577513
2026-05-05,2727316.6415242613
2026-05-06,2838119.0481404723
2026-05-07,2816369.183132782
2026-05-08,2889611.3368193056
2026-05-11,2916956.670569763
2026-05-12,2874374.8522409056
2026-05-13,2893121.3088265993
2026-05-14,2895885.0308114626
2026-05-15,2807871.2723432616
2026-05-18,2787202.846745117
2026-05-19,2757621.7060667113
2026-05-20,2828540.266003235
2026-05-21,2834903.8724140013
2026-05-22,2843920.2286762083
2026-05-26,2906325.4591327514
2026-05-27,2870835.649562439
2026-05-28,2896485.9646869507
2026-05-29,2910279.030421814
2026-06-01,2909433.1115269773
2026-06-02,2968017.796585571
2026-06-03,2965997.317325928
2026-06-04,2955717.23514209
2026-06-05,2769731.3541842042
2026-06-08,2839894.8113985597
2026-06-09,2799558.300743378
2026-06-10,2693525.8720324403
2026-06-11,2824858.958122528
2026-06-12,2849484.4312245175
2026-06-15,2947723.4193531796
2026-06-16,2883206.888025665
2026-06-17,2867064.3468269347
2026-06-18,2941998.239056427
2026-06-22,2951323.815960724
2026-06-23,2822265.663716339
2026-06-24,2771117.0668230285
2026-06-25,2823920.397986328
2026-06-26,2786717.4297856446
2026-06-29,2809988.528949158
2026-06-30,2860219.8144716187
2026-07-01,2793378.865519501
2026-07-02,2762013.465769745
2026-07-06,2803564.075853546
2026-07-07,2734998.37431546
2026-07-08,2749109.7890682677
2026-07-09,2796121.331060455
2026-07-10,2798965.405693756
2026-07-13,2704977.3317191466
2026-07-14,2756636.1634682007
2026-07-15,2736380.2989052124
2026-07-16,2659718.4874624023
2026-07-17,2644987.5278066406
2026-07-20,2647046.8715937803
2026-07-21,2731434.329601593
2026-07-22,2753978.614503998
2026-07-23,2710094.933443207
2026-07-24,2668787.2958699646
2026-07-27,2650559.767787384
2026-07-28,2587263.113551544
2026-07-29,2534603.620863403
2026-07-30,2639841.977491821
2026-07-31,2623727.1262745666
2026-08-03,2635833.256462555
2026-08-04,2715281.9512867737
2026-08-05,2758120.7035642397
2026-08-06,2762365.965344025
2026-08-07,2820814.054150177
2026-08-10,2804918.9203611147
2026-08-11,2807249.38240213
2026-08-12,2849640.8197800596
2026-08-13,2837985.5638225707
2026-08-14,2844301.5442913207
2026-08-17,2873584.457529846
2026-08-18,2791731.8167217406
2026-08-19,2827707.834583801
2026-08-20,2836938.1126904907
2026-08-21,2860322.8555493774
2026-08-24,2839128.03951178
2026-08-25,2866380.745078186
2026-08-26,2842860.388647034
2026-08-27,2889650.2264155885
2026-08-28,2792690.308639099
2026-08-31,2799550.341628601
2026-09-01,2730463.6111293333
2026-09-02,2764606.7341770018
2026-09-03,2796269.2911228025
2026-09-04,2818656.941509094
2026-09-08,2809289.685588684
2026-09-09,2823674.8918666076
2026-09-10,2765167.737325592
