ts,symbol,side,qty,price,cost,venue
2026-06-01 09:35:00,GLD,SELL,31,409.86,14.0908945815,SIM
2026-06-01 09:35:00,MRVL,SELL,327,198.91,60.50027663550001,SIM
2026-06-01 09:35:00,NVTS,SELL,108,25.435,3.0464694945,SIM
2026-06-01 09:35:00,SNDK,SELL,3,1731.15,8.05698849375,SIM
2026-06-01 09:35:00,VIAV,SELL,587,47.22,30.7401102135,SIM
2026-06-01 09:35:00,ALAB,BUY,139,328.12,118.88472550500002,SIM
2026-06-01 09:35:00,AMD,BUY,95,500.16,41.427315,SIM
2026-06-01 09:35:00,AXTI,BUY,134,95.0,14.11788825,SIM
2026-06-01 09:35:00,DOCN,BUY,175,162.01,88.7338895625,SIM
2026-06-01 09:35:00,INTC,BUY,171,109.43,4.580827344000001,SIM
2026-06-01 09:35:00,MXL,BUY,458,92.29,179.9098352865,SIM
2026-06-01 09:35:00,WOLF,BUY,506,54.78,30.740709087000003,SIM
2026-06-01 09:35:00,GLD,BUY,3,409.86,1.3636349595,SIM
2026-06-10 09:35:00,MXL,SELL,458,70.42,137.27652617700002,SIM
2026-06-10 09:35:00,GLD,BUY,84,380.75,35.469946575,SIM
2026-07-01 09:35:00,ALAB,SELL,58,468.0,70.75422900000001,SIM
2026-07-01 09:35:00,AXTI,SELL,304,67.957,22.911267625200004,SIM
2026-07-01 09:35:00,DELL,SELL,75,418.0,67.1517,SIM
2026-07-01 09:35:00,DOCN,SELL,175,150.5,82.429790625,SIM
2026-07-01 09:35:00,GLD,SELL,87,371.205,35.815779385875004,SIM
2026-07-01 09:35:00,INTC,SELL,102,135.0,3.3708960000000006,SIM
2026-07-01 09:35:00,NVTS,SELL,996,17.35,19.164617415000002,SIM
2026-07-01 09:35:00,SNDK,SELL,10,2085.17,32.348806087499995,SIM
2026-07-01 09:35:00,CRDO,BUY,153,261.555,44.380868182875005,SIM
2026-07-01 09:35:00,MRVL,BUY,96,282.47,25.222989168000005,SIM
2026-07-01 09:35:00,MU,BUY,32,1082.01,21.431588472,SIM
2026-07-01 09:35:00,MXL,BUY,293,119.34,148.82929887150001,SIM
2026-07-01 09:35:00,VSH,BUY,877,52.82,51.37352033850001,SIM
2026-07-01 09:35:00,WOLF,BUY,111,46.0,5.662681650000001,SIM
2026-07-01 09:35:00,GLD,BUY,2,371.205,0.82335125025,SIM
2026-07-06 09:35:00,MXL,SELL,293,94.47,117.81384166574999,SIM
2026-07-06 09:35:00,WOLF,SELL,617,39.575,27.079922919375008,SIM
2026-07-06 09:35:00,GLD,BUY,137,380.21,57.767748149250004,SIM
2026-07-08 09:35:00,VSH,SELL,877,41.97,40.82064840225001,SIM
2026-07-08 09:35:00,GLD,BUY,98,373.17,40.55777620650001,SIM
2026-07-16 09:35:00,MRVL,SELL,96,200.12,17.869595328000003,SIM
2026-07-16 09:35:00,GLD,BUY,52,367.45,21.190584285,SIM
2026-07-17 09:35:00,CRDO,SELL,153,193.53,32.83833006225,SIM
2026-07-17 09:35:00,MU,SELL,32,822.525,16.291917180000002,SIM
2026-07-17 09:35:00,GLD,BUY,154,364.11,62.18629228350001,SIM
2026-07-29 09:35:00,ALAB,SELL,81,260.24,54.94619529000001,SIM
2026-07-29 09:35:00,GLD,BUY,57,368.29,23.281240583250007,SIM
2026-07-30 09:35:00,AMD,SELL,95,460.0,38.1009375,SIM
2026-07-30 09:35:00,INTC,SELL,346,86.51,7.327466208000002,SIM
2026-07-30 09:35:00,GLD,BUY,196,374.16,81.33074762400001,SIM
2026-08-03 09:35:00,GLD,SELL,696,370.1,285.67330614,SIM
2026-08-03 09:35:00,SNDK,SELL,15,1159.84,26.990201699999993,SIM
2026-08-03 09:35:00,CRWD,BUY,127,194.04,23.603758100999997,SIM
2026-08-03 09:35:00,DDOG,BUY,135,272.19,91.10257140375,SIM
2026-08-03 09:35:00,DELL,BUY,42,397.68,35.77688352,SIM
2026-08-03 09:35:00,FTNT,BUY,222,163.305,26.135299539000002,SIM
2026-08-03 09:35:00,HPE,BUY,487,47.51,11.010495948750002,SIM
2026-08-03 09:35:00,NTAP,BUY,166,179.06,43.197087968999995,SIM
2026-08-03 09:35:00,OKTA,BUY,177,144.47,52.68496203675,SIM
2026-08-03 09:35:00,PANW,BUY,84,336.49,45.039119202,SIM
2026-08-03 09:35:00,PENG,BUY,188,51.07,20.438229321,SIM
2026-08-03 09:35:00,SNOW,BUY,146,296.44,95.11157341799999,SIM
2026-08-03 09:35:00,GLD,BUY,1,370.1,0.41045015250000005,SIM
2026-08-07 09:35:00,DDOG,SELL,135,234.81,78.59140597125,SIM
2026-08-07 09:35:00,GLD,BUY,79,399.595,35.009706745125,SIM
