symbol,side,entry_ts,exit_ts,entry_px,exit_px,qty,gross_pnl,cost,net_pnl,return_pct,hold_days
OVV,LONG,2026-03-31 09:35:00,2026-04-08 09:35:00,57.87,57.12,168,-126.0,7.763066892,-133.763066892,-1.2960082944530882,8.0
APA,LONG,2026-04-07 09:35:00,2026-04-08 09:35:00,36.98,39.26,267,608.7600000000003,6.462546498,602.2974535020003,6.165494862087617,1.0
MTDR,LONG,2026-03-31 09:35:00,2026-04-08 09:35:00,61.49,60.37,158,-176.96000000000072,22.059170316,-199.01917031600073,-1.8214343795739163,8.0
PBR,LONG,2026-04-08 09:35:00,2026-04-09 09:35:00,20.37,20.81,489,215.1599999999989,22.3324586055,192.8275413944989,2.1600392734413276,1.0
SU,LONG,2026-04-07 09:35:00,2026-04-09 09:35:00,62.28,63.39,158,175.3799999999999,3.8287062045000004,171.5512937954999,1.7822736030828512,2.0
UCO,LONG,2026-03-31 09:35:00,2026-04-09 09:35:00,37.69,39.93,258,577.9200000000005,22.209290289000002,555.7107097110005,5.943221013531441,9.0
HAFN,LONG,2026-04-09 09:35:00,2026-04-13 09:35:00,8.08,8.23,1229,184.35000000000045,30.005846655749995,154.34415334425046,1.8564356435643692,4.0
CIEN,LONG,2026-04-02 09:35:00,2026-04-14 09:35:00,455.45,471.78,21,342.92999999999967,63.233307537749994,279.69669246224964,3.585464924799653,12.0
EQNR,LONG,2026-04-07 09:35:00,2026-04-14 09:35:00,37.35,37.78,264,113.51999999999992,5.975584758,107.54441524199993,1.1512717536813932,7.0
EQNR,LONG,2026-04-15 09:35:00,2026-04-17 09:35:00,37.42,35.68,262,-455.8800000000005,5.770079055,-461.6500790550005,-4.649919828968474,2.0
MTDR,LONG,2026-04-10 09:35:00,2026-04-17 09:35:00,60.9,55.97,163,-803.5899999999999,21.825367316999994,-825.4153673169999,-8.0952380952381,7.0
FTI,LONG,2026-04-16 09:35:00,2026-04-20 09:35:00,70.61,70.9,139,40.31000000000087,12.763791621,27.54620837900087,0.410706698767882,4.0
POWI,LONG,2026-04-21 09:35:00,2026-04-23 09:35:00,69.89,74.99,141,719.0999999999992,65.80548480600001,653.2945151939992,7.29718128487622,2.0
AMD,LONG,2026-04-21 09:35:00,2026-04-24 09:35:00,291.215,346.32,33,1818.4650000000006,18.343077328125,1800.1219226718756,18.92244561578216,3.0
MTZ,LONG,2026-04-21 09:35:00,2026-04-24 09:35:00,378.31,380.69,26,61.87999999999988,52.39377,9.486229999999878,0.6291136898310956,3.0
PUMP,LONG,2026-04-16 09:35:00,2026-04-28 09:35:00,13.98,17.91,707,2778.5099999999998,25.004332725750004,2753.50566727425,28.11158798283262,12.0
KGS,LONG,2026-04-16 09:35:00,2026-04-29 09:35:00,61.15,66.58,161,874.2299999999999,41.48585459549999,832.7441454044999,8.879803761242844,13.0
MTZ,LONG,2026-04-27 09:35:00,2026-04-30 09:35:00,377.03,406.88,27,805.9500000000006,56.194588350000004,749.7554116500006,7.917141871999589,3.0
FTI,LONG,2026-04-29 09:35:00,2026-05-01 09:35:00,74.625,75.755,141,159.32999999999936,13.759003062,145.57099693799935,1.5142378559463987,2.0
WTTR,LONG,2026-04-29 09:35:00,2026-05-01 09:35:00,16.74,16.45,629,-182.40999999999946,23.15257150275,-205.56257150274945,-1.732377538829144,2.0
EQNR,LONG,2026-04-20 09:35:00,2026-05-01 09:35:00,36.82,40.68,266,1026.7599999999998,6.210784125,1020.5492158749997,10.483432916892998,11.0
BNO,LONG,2026-04-22 09:35:00,2026-05-04 09:35:00,51.33,58.71,194,1431.7200000000005,23.675199534,1408.0448004660004,14.377556984219764,12.0
TSEM,LONG,2026-05-04 09:35:00,2026-05-06 09:35:00,223.18,211.84,47,-532.9800000000001,89.715762423,-622.6957624230001,-5.081100457030196,2.0
MPWR,LONG,2026-04-27 09:35:00,2026-05-07 09:35:00,1527.315,1608.64,6,487.9500000000003,72.35118578250001,415.59881421750026,5.32470381028145,10.0
MRVL,LONG,2026-05-04 09:35:00,2026-05-07 09:35:00,168.275,164.685,63,-226.17000000000021,19.511272872000003,-245.68127287200022,-2.1334125687119343,3.0
STM,LONG,2026-05-04 09:35:00,2026-05-07 09:35:00,55.98,56.72,190,140.60000000000036,7.3810611,133.21893890000035,1.3219006788138588,3.0
WDC,LONG,2026-05-04 09:35:00,2026-05-07 09:35:00,455.8,475.06,23,442.9799999999998,22.3084555155,420.6715444844998,4.2255375164545805,3.0
MRVL,LONG,2026-05-08 09:35:00,2026-05-11 09:35:00,163.665,165.455,67,119.93000000000137,20.510774856,99.41922514400137,1.0936974918278386,3.0
NVT,LONG,2026-05-07 09:35:00,2026-05-11 09:35:00,169.94,170.28,63,21.420000000000215,39.275405064,-17.855405063999783,0.200070613157588,4.0
ASX,LONG,2026-05-01 09:35:00,2026-05-11 09:35:00,32.48,34.7,327,725.940000000002,6.1488040139999995,719.791195986002,6.8349753694581405,10.0
WDC,LONG,2026-05-08 09:35:00,2026-05-12 09:35:00,489.025,503.32,22,314.49000000000035,22.747970990249996,291.74202900975035,2.92316343745207,4.0
MPWR,LONG,2026-05-11 09:35:00,2026-05-13 09:35:00,1619.54,1639.85,6,121.85999999999967,75.199016385,46.66098361499968,1.2540597947565235,2.0
PENG,LONG,2026-05-04 09:35:00,2026-05-14 09:35:00,33.76,47.04,315,4183.200000000001,54.1803087,4129.019691300001,39.33649289099526,10.0
AMD,LONG,2026-05-11 09:35:00,2026-05-15 09:35:00,449.25,429.5,24,-474.0,18.387843750000002,-492.38784375,-4.396215915414581,4.0
EWT,LONG,2026-05-11 09:35:00,2026-05-15 09:35:00,94.35,92.79,117,-182.51999999999862,24.282523804500002,-206.8025238044986,-1.653418124006345,4.0
STM,LONG,2026-05-11 09:35:00,2026-05-15 09:35:00,58.44,63.2,189,899.640000000001,7.924639212000001,891.715360788001,8.145106091718013,4.0
WDC,LONG,2026-05-13 09:35:00,2026-05-15 09:35:00,484.755,485.335,23,13.339999999999634,23.24861913825,-9.908619138250366,0.11964806964341879,2.0
MRVL,LONG,2026-05-14 09:35:00,2026-05-18 09:35:00,173.9,164.61,64,-594.5599999999995,20.151364896000004,-614.7113648959995,-5.342150661299594,4.0
KGS,LONG,2026-05-12 09:35:00,2026-05-20 09:35:00,76.5,73.93,144,-370.079999999999,43.699674312,-413.77967431199903,-3.359477124182997,8.0
NUE,LONG,2026-05-14 09:35:00,2026-05-20 09:35:00,229.29,225.73,48,-170.8800000000001,33.770492352,-204.6504923520001,-1.5526189541628543,6.0
MRX,LONG,2026-05-18 09:35:00,2026-05-22 09:35:00,55.22,53.39,199,-364.1699999999997,23.969789844750004,-388.13978984474966,-3.3140166606302035,4.0
STM,LONG,2026-05-18 09:35:00,2026-05-22 09:35:00,59.975,69.745,184,1797.6800000000005,8.227465056,1789.4525349440005,16.29012088370154,4.0
